"","X","wedge","Mb","iter","aMRS","amMOS","amMOS_sz","apMOS","apMOS_sz","hmean_m","hmean_m_sz","hmean_p","hmean_p_sz","lnorm_m","lnorm_m_sz","lnorm_p","lnorm_p_sz","gamma_m","gamma_m_sz","gamma_p","gamma_p_sz","weibull_m","weibull_m_sz","weibull_p","weibull_p_sz","n_zeros","n_singles","singles_v_mean","zeros_v_mean","n_points","n_detected","percent_det","percent_singles","ratio_zeros"
"82",27,2,25,2,0.369724471735073,0.585079302815157,0.741913872141384,0.343324504369333,0.51177792108774,0.334029114802464,0.386283656452006,0.176473195950054,0.22345081315317,0.337298418251734,0.388717970151413,0.175107982796468,0.220528890519972,0.293653297073362,0.312203133230011,0.13232352490489,0.128620377708221,0.279206341693203,0.307904492512783,0.131696065725326,0.157168997134654,42.6122060610123,38.7906954252593,1.28966473286417,0.679117206291932,3009,858,28.5144566301097,4.52106007287404,0.0496645758286857
"83",28,2,25,3,0.367509039381281,0.53384052131033,0.735204559699895,0.304495100287869,0.460335806146077,0.304163723019,0.371810931984202,0.15941705299848,0.195856802541369,0.296125012175293,0.364219583714715,0.16114053742865,0.193893365011266,0.235428970295757,0.266108563602346,0.131234990629486,0.104165893050048,0.220521547886594,0.272566331516285,0.128958394212298,0.134586685056475,37.7011371356323,48.2517056440601,1.24757443308208,0.679181396093701,3239,1015,31.3368323556653,4.75386262503055,0.0371439774735294
"84",29,2,25,4,0.366755973191831,0.589757502405286,0.691733321156586,0.341893378207923,0.477978466873712,0.33895824650422,0.342994871318107,0.175192530713276,0.212101717009211,0.333281825397557,0.341726878877034,0.173996663595144,0.208703318160975,0.279298757177125,0.255617889827704,0.130719441872891,0.122352663768638,0.2647750209296,0.262833462046273,0.130264853027915,0.147194162345615,44.0543997346718,41.9416397043983,1.18807318692403,0.599747971805187,3208,936,29.1770573566085,4.48094441286307,0.0470666663831964
"85",30,2,25,5,0.373181367181746,0.626000287867375,0.769390600947473,0.331090222968871,0.504109115604181,0.346583421383839,0.409031622745195,0.173119134175451,0.220225145987461,0.339418862850492,0.408637256703946,0.171558977934077,0.216926657947256,0.273089353527616,0.332911801332614,0.133167835980965,0.127696855128418,0.263006860829145,0.327072256215658,0.131719690704393,0.155845499225856,46.9379537872072,51.621797391129,1.21875155494618,0.719214862670619,3142,1041,33.1317632081477,4.9588662239317,0.0450892927831001
"86",31,2,30,1,0.380445806761481,0.579531847274048,0.692798499788222,0.300447440071159,0.438919016554399,0.332376856949066,0.343240354026373,0.147704949507652,0.180907792547551,0.326921683490912,0.34457236187488,0.147658772711788,0.178873332587243,0.27704038796702,0.263177342387238,0.108867042140011,0.0907463803405469,0.265534903606371,0.269400153576611,0.11201108541605,0.124636492050001,43.9387949326057,34.940022733067,1.16930209248265,0.617750921567296,3085,1040,33.7115072933549,3.35961757048721,0.0422488412813516
"87",32,2,30,2,0.380887301696941,0.630586612667459,0.71051227414079,0.351589761653409,0.485538781987906,0.358938286468136,0.36178291209316,0.184061061930331,0.22152277750173,0.355272506684843,0.363931727727734,0.184922442740213,0.220753664101532,0.296261010857707,0.28861051574315,0.149728514979956,0.146532988969121,0.278407703222148,0.289996325066421,0.147889660747816,0.163957439195061,43.0823903121486,44.3560294553219,1.198715330745,0.610211188696953,3202,1003,31.3241723922548,4.42233593771903,0.0429535297229797
"88",33,2,30,3,0.382580213794928,0.545193910731009,0.726416804370857,0.323005280934084,0.477584091985446,0.313231698614887,0.37363297262825,0.170828790455993,0.210224414253818,0.31263867755402,0.372229067497085,0.171038129650849,0.207631573201432,0.264633244023448,0.286502075547906,0.13789957664235,0.121389231576456,0.247275431020268,0.285409140725094,0.134925748566771,0.146805705803688,45.7255644531945,43.6166571709438,1.48874877564563,0.646222738758933,3626,1193,32.9012686155543,3.65604837979412,0.0383282183178495
"89",34,2,30,4,0.383591060386586,0.571711325776519,0.74638119426586,0.32507468308388,0.481793398212276,0.336602822060198,0.37158273993813,0.177093251658587,0.213966342073611,0.336662691251496,0.374538044893578,0.178556096132374,0.211939876921862,0.297437563100547,0.28424916890426,0.149009169510462,0.124342309701405,0.28294010915052,0.286576005792286,0.142785394087255,0.148450352321577,37.9628659667024,50.4695991708735,1.33468411006217,0.665248183643015,3276,1101,33.6080586080586,4.5839781263282,0.0344803505601293
"90",35,2,30,5,0.384943997904947,0.56366600962618,0.772401838207062,0.316497189603476,0.505478233001319,0.328728573967125,0.404333636479629,0.164971182854566,0.213110724060648,0.324887037502966,0.399767370810875,0.166117690040708,0.211165003282005,0.270991282989645,0.309048448592673,0.130986124811371,0.11163956586594,0.249782048554359,0.305631057441961,0.127683938075676,0.146472989925471,51.0157821049877,43.2536428738859,1.3357881541007,0.719328703321648,3169,1013,31.9659198485327,4.26985615734313,0.0503610879614884
"91",36,2,35,1,0.391930973652595,0.676250560080003,0.802025451139595,0.363487138615257,0.547516569000617,0.359498326966398,0.424194668153979,0.181632744040523,0.235737269506135,0.352265587365316,0.425681842830358,0.180232132578207,0.234227529669409,0.270520126510202,0.347011079703226,0.130910051339822,0.13819650472243,0.265995536894798,0.340869518573391,0.133408282154517,0.169473934445772,59.0979228256469,47.9097127538232,1.28063935151327,0.72830658435666,3336,1004,30.0959232613909,4.77188374042064,0.0588624729339113
"92",37,2,35,2,0.391667713683032,0.615721853990559,0.816535346676945,0.344114774170167,0.532170728514172,0.353193585704254,0.390637872970556,0.170237064318309,0.212577683523299,0.351002823471991,0.385987900093405,0.173707930863077,0.211765621549033,0.298646034060853,0.271398036630354,0.136532213129729,0.0990322564878196,0.28231498524043,0.29072942255837,0.138238251316468,0.145540270541501,44.9404520442517,54.3242029379951,1.44880816418937,0.741981374546696,3158,1030,32.615579480684,5.27419445999952,0.0436315068390793
"93",38,2,35,3,0.393570243218001,0.567517536210202,0.76493268787328,0.319868363722923,0.505468134624091,0.338278546115837,0.398244121693034,0.156847168021101,0.203571084714399,0.336144202099431,0.393499061393285,0.156832488579512,0.20176442078697,0.295326200643319,0.29529377897922,0.115571644655665,0.0932470312654168,0.277787992870329,0.291054067924033,0.119075025039105,0.137678612073141,43.0171028616758,35.2287934801602,1.55791643969229,0.666568433202461,2800,854,30.5,4.12515146137707,0.0503713148263183
"94",39,2,35,4,0.396839323454558,0.599812464279865,0.746363699938294,0.318905578612524,0.469959714944281,0.344024710134898,0.395111062109253,0.161195353886608,0.199272962322165,0.335113088894937,0.38798384857471,0.159094827105002,0.194693854663485,0.271223510768025,0.298019216793416,0.116497706658254,0.0989889283413995,0.25446619671472,0.293178948508936,0.118312521117501,0.133524512799101,43.4174841217986,45.2751784219197,1.36667889534759,0.648824436634622,3233,1108,34.2715743891123,4.08620743880142,0.0391854549835727
"95",40,2,35,5,0.393395387714095,0.628693558124764,0.719291736804654,0.365400207066964,0.51567884056644,0.333123736726772,0.378601959130142,0.188251795658546,0.237141695851328,0.352981050374417,0.38780355388954,0.191213041052107,0.240199207076271,0.309285622843442,0.322279369951411,0.155161465566273,0.1678630428011,0.299963274196195,0.312883645371983,0.153340156823261,0.181825627019934,45.7047664345615,48.4339786139518,1.1944987121863,0.62002810311732,2694,829,30.7720861172977,5.84245821639949,0.0551324082443444
"96",41,2,40,1,0.404281519014093,0.594726165331465,0.75099680756026,0.34219656798339,0.50703048418264,0.348180417060712,0.392575910364763,0.184542631236822,0.229241764025667,0.342037899372835,0.388693154279074,0.184971486860261,0.226686158498888,0.287888365168886,0.300610191407173,0.151089734282792,0.139242771958854,0.268921077004898,0.296757673759394,0.145598753368806,0.161122009851976,46.9517234219423,57.3010122520178,1.33378465379739,0.649292037863144,3247,1062,32.7071142593163,5.39557554162126,0.0442106623558779
"97",42,2,40,2,0.402861542807982,0.664904147895603,0.833361361717262,0.385942585508659,0.591276496001344,0.374847332599996,0.404632465718032,0.191504046113985,0.245470030530409,0.38026956942477,0.409315511969155,0.196214055203229,0.248213123980469,0.333509655114958,0.307293220055998,0.156689449978361,0.140584807417735,0.321927064844443,0.316576799554551,0.158131611338116,0.178335194693452,50.2835749196041,47.4757350905725,1.41926118017564,0.760687790648562,2940,834,28.3673469387755,5.69253418352188,0.0602920562585181
"98",43,2,40,3,0.402094257708123,0.629486246887198,0.774172335437698,0.352265694050633,0.528384933105414,0.375231014687928,0.405722570520735,0.180083040244579,0.228948324318078,0.37467478829546,0.403459535981599,0.180496159736383,0.227373784846461,0.330730984246147,0.317187291766581,0.142029132719859,0.13332719639505,0.310297047406464,0.312435744729005,0.142393064968972,0.162834502407811,50.536220358386,50.0661780131682,1.27827892410682,0.707403729627022,3296,1012,30.7038834951456,4.94725079181504,0.0499369766387213
"99",44,2,40,4,0.406128892261726,0.635309173561818,0.776805420668788,0.34334210418744,0.514915986109012,0.379004120278931,0.402969516201805,0.169329368234534,0.214235095533722,0.374083505688613,0.405812711936115,0.169717153730489,0.213829519847612,0.324869647542999,0.322073210427208,0.128248520704581,0.117490980251588,0.304703419865172,0.316527211516853,0.131755878785664,0.152709710750654,47.1584898611089,59.3093098805222,1.27719454231753,0.692148665186313,3509,1118,31.8609290396124,5.30494721650467,0.0421811179437468
"100",45,2,40,5,0.408497217732533,0.661532644164954,0.790773562646215,0.394075617268571,0.564379866406847,0.372144373411794,0.380293297530097,0.20121568291461,0.246352312863007,0.373641076419113,0.388995843980251,0.205360647991621,0.249197868754751,0.319274015804175,0.295136943042237,0.165060241166502,0.1559184905976,0.304430600320097,0.303621112420601,0.162721870857453,0.18158578310374,48.2257833248799,54.2657601480633,1.41060703984527,0.676344703866568,2952,952,32.2493224932249,5.70018488950245,0.050657335425294
"101",46,2,45,1,0.414781773805559,0.645513570568247,0.76988428321513,0.366113819628813,0.543371633687317,0.377208087468365,0.382266644165983,0.205201932503613,0.251654830253737,0.374936490859879,0.395502725446476,0.204917262123821,0.250661280535102,0.326584731770841,0.32199361668414,0.173736780373607,0.170116199795004,0.310502972778863,0.32361554645645,0.166455245998003,0.186972072915293,46.9883748766658,44.6855319871282,1.34586744019586,0.682179164240284,2778,843,30.3455723542117,5.30077485019314,0.055739471977065
"102",47,2,45,2,0.411481691526529,0.607457413977032,0.833363820694317,0.365630679804017,0.567471841717917,0.34586240521965,0.418670927347297,0.189002586431735,0.241424263932107,0.336384540342212,0.418785955292337,0.186962465616047,0.23695981161137,0.268551089926783,0.320465104999896,0.140124567677933,0.126735964651419,0.252930427430773,0.325111747911538,0.139150279514061,0.165564080654147,47.534249293881,58.6568759489045,1.46502397262928,0.752687050834009,3059,988,32.2981366459627,5.93693076405916,0.0481115883541306
"103",48,2,45,3,0.412741483766108,0.669088844040135,0.795129470508345,0.373257485232752,0.545664444646127,0.383699878824322,0.413211118907742,0.184237729691076,0.233230338264525,0.377251278032029,0.412000172623226,0.187829829760509,0.235748191365705,0.317820675733311,0.322132069582889,0.144139463282821,0.140084976058761,0.302982388215858,0.318149821481807,0.14530889666983,0.169477852974126,43.0768252154709,50.4444233930285,1.41424762454428,0.677177168965996,3266,1011,30.9552969993876,4.98955720999293,0.0426081357225231
"104",49,2,45,4,0.413018591205127,0.677676699015408,0.824494699232258,0.392689678118052,0.576134673923482,0.386885362215833,0.434521174773528,0.198212641223011,0.251842802536642,0.382011708008588,0.432473104526676,0.195961729300919,0.248373255054988,0.319294209116507,0.343546491062908,0.143748053012603,0.14514936267408,0.302352939050861,0.337887312540229,0.145799980881305,0.177198884469407,45.71652556187,54.8613248968966,1.47788728559466,0.711687352786581,3206,963,30.0374298190892,5.69691847319798,0.0474730275824195
"105",50,2,45,5,0.416185472553093,0.636187478143971,0.818417720286475,0.410065154922387,0.5955041376669,0.385790191632553,0.388031254888878,0.2279065977731,0.272882831815207,0.384455772848143,0.387803225372387,0.224606104954851,0.265064307018109,0.338429373882662,0.277450580203629,0.179918728620485,0.157982069857105,0.312751346274199,0.296320030031774,0.170247891602167,0.185434850157581,43.413527611238,53.0538982687714,1.51901163658711,0.683293058360702,2717,905,33.3087964666912,5.86230920096922,0.0479707487416995
"106",51,2,50,1,0.423950580707847,0.708372017903439,0.843115538473271,0.425278455013753,0.62536280037099,0.415548910706551,0.452250482885768,0.217238115604744,0.282717963323824,0.418087444104891,0.45438738621964,0.218500390281568,0.284063000636801,0.373959283927566,0.374044410781062,0.172055303625404,0.18946859905418,0.358366305587835,0.363086405758231,0.171500784131939,0.211769822984137,46.3115737317429,52.33976956045,1.41895352934301,0.735341720941087,2557,773,30.2307391474384,6.77099218117076,0.0599114796012198
"107",52,2,50,2,0.420350021006571,0.632535208564213,0.785686725933309,0.354052093576189,0.524916718010834,0.350249764108811,0.398761849966026,0.179022514379409,0.223688324520242,0.349684182066457,0.400198993762127,0.17979677681359,0.222821156341849,0.290033295470588,0.306890739033263,0.140303058251977,0.126387612998586,0.276775275091594,0.306009965328863,0.141448263786026,0.158505260116602,45.1719824767068,41.9350336371542,1.45809446688027,0.708619751051387,3478,1085,31.196089706728,3.86498005872389,0.0416331635730017
"108",53,2,50,3,0.422331168505048,0.655117706952514,0.872812620514019,0.429270084101542,0.638864087928472,0.396548733828686,0.444999869988722,0.224049503313949,0.283335378990237,0.394587850686849,0.453924405110654,0.225516235554516,0.284636871116569,0.345009875637099,0.359079848958542,0.177845608487506,0.178740923573094,0.317761675428193,0.353927932933926,0.173213774635267,0.206178785508341,44.6815349746041,52.4285621104262,1.56925297467194,0.763750736207059,2880,867,30.1041666666667,6.0471236574886,0.0515357958184592
"109",54,2,50,4,0.42283395289366,0.681970771050811,0.80192162711553,0.402453631212924,0.587004963821055,0.400550500291594,0.418765540321537,0.213205823000035,0.270402333325126,0.397347001047216,0.418151620537878,0.214073386906659,0.269508164298881,0.343049994204032,0.333503716211873,0.175229978603112,0.181330528972158,0.321537761020203,0.330138930178579,0.17210285644135,0.200458550806978,51.4726612266638,55.8655756142119,1.39594593400584,0.697885388738967,2847,906,31.8229715489989,6.16617832386445,0.0568130918616598
"110",55,2,50,5,0.420182263977018,0.598481536585874,0.780998420810262,0.359466466785882,0.532538846145849,0.355190616476062,0.403774315050077,0.184458509803525,0.230774179164697,0.353471677665582,0.403158303604317,0.18492575287081,0.229022998758281,0.310949789745642,0.315775008511831,0.143354033198832,0.132203531537394,0.293389266328173,0.313358537155131,0.141984917432142,0.162426785747085,45.5618384321814,56.7605689279893,1.39672691159909,0.667380580176264,3231,976,30.2073661405138,5.81563206229399,0.0466822115083826
"111",1,3,1,1,0.196016974652999,0.22629915544846,0.353916783936521,0.183974365601659,0.286262435708953,0.165971733129705,0.20374035530724,0.102877788441756,0.140984032046021,0.166771162149417,0.197445385315862,0.10371959367918,0.140154379775594,0.163629176497164,0.150702287636988,0.0885848587464083,0.095218087293079,0.162630061500475,0.137713839426435,0.0845282918641631,0.0982295847041938,0.365741787338552,0.963437108871291,0.382402287479001,0.378464863665725,4579,87,1.89997816117056,1.10739897571413,0.0042039285900983
"112",2,3,1,2,0.196106627500076,0.202974028729407,0.362989053219834,0.153334232456183,0.267432580879763,0.155179947084252,0.182441891787206,0.0824102370362981,0.110514925579424,0.154637853108359,0.18869135614095,0.0846950762887389,0.112631395094281,0.150567810392103,0.145509018431228,0.0696781935232157,0.0609092197572136,0.141963507758848,0.142230876673058,0.0653696745650495,0.0783743020324583,0.333420901714394,1.00560900565794,0.356008563242137,0.464682523350459,4955,113,2.28052472250252,0.889919474033575,0.00295062744879995
"113",3,3,1,3,0.194868349436039,0.256069815538462,0.326744104304293,0.177653422722276,0.259639922244885,0.152836029542811,0.173134333498615,0.0809451860947943,0.111665126804016,0.16444820500528,0.174328717329631,0.0839663370849146,0.115363193043254,0.16275021465434,0.142998849141033,0.0630697279656451,0.077438911947816,0.168031160390406,0.139951328930883,0.067291734285672,0.0882782290312024,0.321626365771944,1.2047977175555,0.335727862894798,0.344244975647952,4882,88,1.80253994264646,1.36908831540398,0.00365484506559027
"114",4,3,1,4,0.196399468345513,0.262807765781067,0.316254945503321,0.173985704252267,0.248182774998173,0.183584092685298,0.182349273375877,0.0872500698013179,0.116271189576528,0.178801127310997,0.185813984934147,0.0859232574043764,0.117110436952445,0.158009246796128,0.164719625534876,0.0624515781555914,0.0859944690735077,0.131946625350701,0.155167546808835,0.0640419320326752,0.0922115462755003,0.346321307228725,0.688657206904631,0.340577010592134,0.320266566816155,4949,89,1.79834309961608,0.773772142589473,0.00389125064301938
"115",5,3,1,5,0.195237789837324,0.269645919521408,0.359161678411295,0.197435132189421,0.290205256417646,0.223464691140972,0.208125438615533,0.106476204914618,0.14213316978259,0.223475867004126,0.204606103446843,0.105189138268781,0.140004202648804,0.220718984511047,0.164462979012064,0.0790989815533063,0.0930605314037923,0.207216410996413,0.150032045162679,0.0751691703185967,0.0978707562505001,0.29951236623355,0.752845272437956,0.339056854281769,0.410369348084395,4505,71,1.57602663706992,1.06034545413797,0.00421848403145845
"116",6,3,5,1,0.269926061750356,0.428381994822418,0.461822226781989,0.28305408341559,0.387176258810827,0.244727257339097,0.236199332417042,0.139005821253024,0.180473699213131,0.243213590152576,0.231786796497309,0.1376819035959,0.178015282473034,0.200995343018749,0.174649090110897,0.100268402386398,0.119727873893437,0.18586887372696,0.177615360507676,0.104466188820993,0.132441333466348,0.493047813202251,0.992866205992687,0.523700058338022,0.429766199799716,4486,91,2.02853321444494,1.09106176482713,0.00541810783738737
"117",7,3,5,2,0.266890319096535,0.450647301347347,0.441606188901293,0.281597744518412,0.374084700836895,0.319590298559633,0.241461147720399,0.126060763087736,0.172695687912473,0.314967773534369,0.238713861128719,0.128962240615081,0.176029074121455,0.291696877348506,0.194991175554221,0.093524357117356,0.128607145706398,0.256109230855637,0.189323837456696,0.103319004621391,0.138169152865289,0.468293992803606,1.79771854970993,0.451153954892193,0.429817328968447,5193,99,1.90641247833622,1.81587732293932,0.00473024235155158
"118",8,3,5,3,0.269424514158269,0.399872161876818,0.461201165689119,0.294388810479896,0.389884503982195,0.258339483407098,0.240873135735853,0.134515675609539,0.175350806886484,0.256397289312539,0.244073350988793,0.130614181789813,0.174817053952679,0.23835051662651,0.198002616058172,0.0769451825244541,0.11364384870825,0.228925614980164,0.19329751687036,0.0909715941581829,0.129384491230712,0.357860752827239,1.00184730858705,0.556888767764864,0.382893547919633,4876,92,1.88679245283019,1.08896446585549,0.00388979079160042
"119",9,3,5,4,0.267662300838216,0.422075814965662,0.446202862402747,0.234978546466782,0.372358404164162,0.303290890712262,0.239491146247194,0.12265543357301,0.176199817801553,0.305153957825878,0.241233900239175,0.12096217215848,0.175848547284372,0.297891993924757,0.196037715555852,0.0925817836440619,0.121893783022778,0.29175799659964,0.18813345988732,0.0917731995086535,0.130416222592201,0.642947178602741,0.900820260846347,0.410379514357645,0.466937087202193,4894,74,1.51205557825909,1.21732467681939,0.00868847538652353
"120",10,3,5,5,0.268302596068205,0.395343047725103,0.432107142040856,0.236386719125206,0.36395867571964,0.273358906333157,0.238122432675912,0.127528658669199,0.180355201917081,0.27475475709453,0.245370230772148,0.129984450680989,0.185656673928275,0.265347820358678,0.2147577640313,0.113837635715271,0.15024009700174,0.259405943088205,0.204473706174888,0.113701737057932,0.151270609000447,0.513875528758495,1.25884987548974,0.418969946404345,0.44782796100069,4587,69,1.50425114453891,1.82442010940542,0.00744747143128254
"121",11,3,10,1,0.310605419849583,0.489547842500705,0.512258817422059,0.324165680269376,0.444233138300482,0.316725931721817,0.260330937724476,0.139885431122427,0.196323166366119,0.322679229265291,0.260399463700615,0.143063073630998,0.200438860718022,0.309471911926086,0.199964740206753,0.093146140464878,0.133824161500804,0.300408152077234,0.200240804105891,0.107429639501913,0.150304069057243,0.585880599543084,1.40672593775397,0.614117560811242,0.437811628047878,4440,83,1.86936936936937,1.69485052741442,0.00705880240413354
"122",12,3,10,2,0.30870984322291,0.461438005737358,0.508001083327129,0.294299854925106,0.4148618694149,0.276507485940892,0.288431456691725,0.133809080656379,0.18901306305991,0.265085851239963,0.283978418099782,0.133957972446954,0.192011792346812,0.2105373231847,0.234398748918563,0.0884653361063812,0.134559888016209,0.191477761353932,0.221654042746332,0.0989378469857378,0.146914494100753,0.47038883185484,1.24792527696337,0.562151792142802,0.481437376802528,5347,93,1.73929306152983,1.34185513651975,0.00505794442854667
"123",13,3,10,3,0.306797712966219,0.408311542360109,0.514320460000065,0.265107067090568,0.423612483700698,0.277176668743435,0.256486936893556,0.152395045204416,0.200323026717138,0.272186307353806,0.255421907775213,0.15163438968308,0.197573122797761,0.251590198555593,0.182558739892857,0.129640649052856,0.127168738602261,0.232480660845324,0.185328163052274,0.122718781205051,0.139258437333056,0.561075439763546,1.28925782603544,0.66907450736534,0.438656622621675,4440,91,2.04954954954955,1.41676684179719,0.00616566417322578
